[W],[Ta],[Tr],[R],total_count,R_avg_cluster_size,Ta_avg_cluster_size,Tr_avg_cluster_size,W_avg_cluster_size,num_cluster_types,max_cluster_size,R_no_of_cluster,Ta_no_of_cluster,Tr_no_of_cluster,W_no_of_cluster,R_max_cluster_size,Ta_max_cluster_size,Tr_max_cluster_size,W_max_cluster_size,deltaGmin,A2_normalized
10.0,12.0,4.0,6.0,32,0.0,2.0,2.0,2.0,4,2,0,3,1,2,0,2,2,2,-11.98697986666668,0.06531401582641196
10.0,12.0,4.0,6.0,32,2.0,3.0,0.0,2.0,4,5,1,3,0,4,2,5,0,2,-12.878460555555561,-0.002690641383284909
10.0,12.0,4.0,6.0,32,2.0,2.25,2.0,2.0,4,3,1,4,1,1,2,3,2,2,-10.627776244444442,0.0959869716690976
10.0,12.0,4.0,6.0,32,0.0,2.333333333333333,0.0,2.0,4,3,0,3,0,2,0,3,0,2,-12.127444644444445,-0.0910275444556777
10.0,12.0,4.0,6.0,32,0.0,2.0,0.0,2.5,4,3,0,2,0,2,0,2,0,3,-11.290246511111105,-0.01005895298042694
12.0,12.0,4.0,6.0,34,2.0,2.0,0.0,2.0,4,2,1,3,0,2,2,2,0,2,-9.650900888888893,0.24944892711115565
12.0,12.0,4.0,6.0,34,0.0,2.0,2.0,3.0,4,3,0,2,1,1,0,2,2,3,-10.79375493333332,0.12451494099546058
12.0,12.0,4.0,6.0,34,2.0,3.5,2.0,2.5,4,4,1,2,1,2,2,4,2,3,-11.456569288888884,0.2090422050214468
12.0,12.0,4.0,6.0,34,2.0,3.5,0.0,2.0,4,4,2,2,0,3,2,4,0,2,-11.338741044444447,0.11219890801185416
12.0,12.0,4.0,6.0,34,3.0,2.6666666666666665,2.0,3.0,4,5,1,3,1,3,3,4,2,5,-13.037780911111113,0.08343464034377653
4.0,4.0,6.0,6.0,20,2.0,0.0,2.0,2.0,4,2,2,0,1,1,2,0,2,2,-9.321397111111104,-0.21807241540267971
4.0,4.0,6.0,6.0,20,2.0,2.0,3.0,3.0,4,3,1,1,1,1,2,2,3,3,-9.070616466666666,-0.04339103368440975
4.0,4.0,6.0,6.0,20,2.0,2.0,2.0,3.0,4,3,1,1,1,1,2,2,2,3,-8.864801466666657,-0.5338350137081073
4.0,4.0,6.0,6.0,20,2.0,0.0,0.0,2.0,4,2,2,0,0,1,2,0,0,2,-8.930155599999994,0.21187105656544972
4.0,4.0,6.0,6.0,20,2.0,3.0,2.0,0.0,4,3,2,1,1,0,2,3,2,0,-8.184421666666669,-0.13605414893260262
6.0,4.0,6.0,6.0,22,3.0,2.0,3.0,2.0,4,3,1,1,1,2,3,2,3,2,-8.103793666666668,-0.29214032849071925
6.0,4.0,6.0,6.0,22,2.0,2.0,0.0,2.5,4,3,1,1,0,2,2,2,0,3,-8.341158644444441,-0.43500118410262417
6.0,4.0,6.0,6.0,22,2.0,2.0,2.5,2.0,4,3,1,1,2,1,2,2,3,2,-7.639448200000004,0.05582821678089925
6.0,4.0,6.0,6.0,22,0.0,3.0,2.0,2.0,4,3,0,1,1,3,0,3,2,2,-7.855507400000001,0.3039021188137178
6.0,4.0,6.0,6.0,22,2.0,2.0,0.0,2.5,4,3,2,1,0,2,2,2,0,3,-9.613111688888882,0.17689570700491467
8.0,4.0,6.0,6.0,24,2.0,0.0,0.0,3.0,4,3,1,0,0,1,2,0,0,3,-6.363623111111107,-0.15388166380999446
8.0,4.0,6.0,6.0,24,2.0,0.0,2.0,3.0,4,3,1,0,1,1,2,0,2,3,-7.271199422222222,0.06447538196527107
8.0,4.0,6.0,6.0,24,0.0,2.0,2.0,0.0,4,2,0,1,1,0,0,2,2,0,-6.953927244444442,0.08887302765088198
8.0,4.0,6.0,6.0,24,2.0,0.0,2.5,2.333333333333333,4,3,1,0,2,3,2,0,3,3,-8.242568200000004,-0.02656070388801969
8.0,4.0,6.0,6.0,24,2.0,2.0,2.0,3.0,4,3,1,1,1,1,2,2,2,3,-8.016884688888883,0.05069358394688158
10.0,4.0,6.0,6.0,26,2.0,2.0,2.0,2.333333333333333,4,3,1,1,2,3,2,2,2,3,-6.165593955555559,-0.16452352642537113
10.0,4.0,6.0,6.0,26,2.0,2.0,2.5,4.5,4,5,2,1,2,2,2,2,3,5,-6.941586288888893,0.16318620173220447
10.0,4.0,6.0,6.0,26,2.0,2.0,2.0,2.5,4,3,1,1,2,2,2,2,2,3,-5.081805266666664,0.29699128425801696
10.0,4.0,6.0,6.0,26,0.0,2.0,2.0,2.6666666666666665,4,4,0,1,2,3,0,2,2,4,-6.247458088888885,-0.14911124308637755
10.0,4.0,6.0,6.0,26,3.0,0.0,2.0,4.0,4,4,1,0,1,1,3,0,2,4,-7.569491933333333,0.26528128007520585
12.0,4.0,6.0,6.0,28,2.0,2.0,2.0,2.0,4,2,1,1,2,2,2,2,2,2,-5.11776562222222,0.23986791870767946
12.0,4.0,6.0,6.0,28,2.0,0.0,2.0,2.0,4,2,1,0,1,2,2,0,2,2,-6.107570577777777,-0.14249852265469426
12.0,4.0,6.0,6.0,28,2.0,0.0,2.0,2.25,4,3,2,0,1,4,2,0,2,3,-6.577431688888883,0.11046104104941272
12.0,4.0,6.0,6.0,28,2.5,0.0,3.0,2.6666666666666665,4,3,2,0,1,3,3,0,3,3,-6.49480157777778,0.22839638897638465
12.0,4.0,6.0,6.0,28,0.0,2.0,0.0,3.0,4,4,0,1,0,3,0,2,0,4,-6.066180155555553,0.04358825122209087
4.0,6.0,6.0,6.0,22,2.0,2.0,4.0,2.0,4,4,1,1,1,1,2,2,4,2,-10.166604066666665,0.26794523150368565
4.0,6.0,6.0,6.0,22,0.0,2.0,4.0,2.0,4,4,0,2,1,1,0,2,4,2,-10.83530408888891,-0.09622150848343793
4.0,6.0,6.0,6.0,22,2.0,2.0,2.0,2.0,4,2,2,1,1,1,2,2,2,2,-10.49203153333333,0.1423857258304207
4.0,6.0,6.0,6.0,22,2.0,2.0,0.0,0.0,4,2,1,2,0,0,2,2,0,0,-10.277356177777783,-0.001230311617764935
4.0,6.0,6.0,6.0,22,2.0,0.0,0.0,0.0,4,2,1,0,0,0,2,0,0,0,-9.358253311111117,0.12434732832023765
6.0,6.0,6.0,6.0,24,2.0,4.0,3.0,2.0,4,4,2,1,1,1,2,4,3,2,-9.628718622222221,0.2458331143542428
6.0,6.0,6.0,6.0,24,2.0,3.0,2.0,2.5,4,3,2,1,1,2,2,3,2,3,-9.75682948888889,0.5289765068435919
6.0,6.0,6.0,6.0,24,3.0,2.0,2.5,3.0,4,3,1,2,2,1,3,2,3,3,-10.352507733333333,-0.2242109061041281
6.0,6.0,6.0,6.0,24,2.0,2.0,2.0,2.0,4,2,1,1,1,1,2,2,2,2,-9.076858222222217,-0.2916286869024706
6.0,6.0,6.0,6.0,24,0.0,3.0,2.0,0.0,4,3,0,1,1,0,0,3,2,0,-9.197520555555553,0.02058922608083681
8.0,6.0,6.0,6.0,26,2.0,2.0,3.0,3.0,4,3,1,1,1,1,2,2,3,3,-9.028058222222217,-0.3355337678818017
8.0,6.0,6.0,6.0,26,2.0,2.0,0.0,2.5,4,3,1,1,0,2,2,2,0,3,-9.619842088888888,0.04920544920893506
8.0,6.0,6.0,6.0,26,2.0,2.5,2.0,2.0,4,3,1,2,1,1,2,3,2,2,-8.488641577777777,0.10116062406626557
8.0,6.0,6.0,6.0,26,2.0,0.0,0.0,2.0,4,2,1,0,0,2,2,0,0,2,-8.431698266666668,0.2904656333680241
8.0,6.0,6.0,6.0,26,2.0,0.0,0.0,2.0,4,2,1,0,0,1,2,0,0,2,-9.0738674,0.16733747996758225
10.0,6.0,6.0,6.0,28,0.0,2.0,0.0,2.0,4,2,0,1,0,2,0,2,0,2,-7.1795277777777775,-0.30744337136110184
10.0,6.0,6.0,6.0,28,2.0,2.0,2.0,0.0,4,2,1,1,1,0,2,2,2,0,-7.72759544444444,0.03277671643667725
10.0,6.0,6.0,6.0,28,2.0,2.0,3.0,2.5,4,3,1,2,1,2,2,2,3,3,-7.421745511111113,0.3076800773437815
10.0,6.0,6.0,6.0,28,4.0,2.0,2.0,2.333333333333333,4,4,1,1,1,3,4,2,2,3,-8.552211111111104,-0.01428565598542723
10.0,6.0,6.0,6.0,28,2.0,3.0,3.0,2.5,4,3,1,1,1,2,2,3,3,3,-8.19838837777777,0.18497250341236934
12.0,6.0,6.0,6.0,30,0.0,2.0,2.0,2.333333333333333,4,3,0,2,1,3,0,2,2,3,-6.920912844444442,-0.06998819696745281
12.0,6.0,6.0,6.0,30,2.0,0.0,2.0,3.0,4,3,1,0,1,2,2,0,2,3,-6.825986911111107,0.07989835309627243
12.0,6.0,6.0,6.0,30,2.0,0.0,2.0,2.6666666666666665,4,3,2,0,1,3,2,0,2,3,-7.469093133333335,0.11536031802572948
12.0,6.0,6.0,6.0,30,2.0,2.5,2.0,2.5,4,4,1,2,2,4,2,3,2,4,-6.802583311111111,-0.005542278348353089
12.0,6.0,6.0,6.0,30,2.0,2.0,2.0,2.5,4,3,2,1,1,2,2,2,2,3,-6.564203577777778,-0.09975758080388443
4.0,8.0,6.0,6.0,24,2.0,2.5,2.0,0.0,4,3,2,2,1,0,2,3,2,0,-11.78739126666668,-0.080649483993601
4.0,8.0,6.0,6.0,24,2.0,2.5,2.0,2.0,4,3,1,2,1,1,2,3,2,2,-11.652941333333347,0.22414016743077728
4.0,8.0,6.0,6.0,24,3.0,2.0,2.5,0.0,4,3,1,2,2,0,3,2,3,0,-11.583717599999995,0.23945208195989814
4.0,8.0,6.0,6.0,24,2.0,2.0,2.0,2.0,4,2,2,2,1,1,2,2,2,2,-11.40764495555555,-0.22417180119012928
4.0,8.0,6.0,6.0,24,4.0,2.0,6.0,2.0,4,6,1,3,1,1,4,2,6,2,-11.583047622222214,-0.12714037434194364
6.0,8.0,6.0,6.0,26,2.5,2.0,2.0,0.0,4,3,2,1,2,0,3,2,2,0,-10.79234960000001,-0.3314132546834859
6.0,8.0,6.0,6.0,26,0.0,0.0,0.0,2.0,4,2,0,0,0,1,0,0,0,2,-9.892862577777775,-0.1645286226021742
6.0,8.0,6.0,6.0,26,2.0,2.0,2.0,2.0,4,2,1,2,1,3,2,2,2,2,-11.527073755555543,-0.0024554637941248715
6.0,8.0,6.0,6.0,26,4.0,2.0,2.0,2.0,4,4,1,2,1,1,4,2,2,2,-9.993815355555556,0.19151115930241885
6.0,8.0,6.0,6.0,26,2.0,2.333333333333333,2.0,2.0,4,3,2,3,2,1,2,3,2,2,-10.297476644444442,-0.00982921013087091
8.0,8.0,6.0,6.0,28,2.0,3.0,2.0,0.0,4,3,1,1,1,0,2,3,2,0,-9.659539755555556,-0.037175802618475036
8.0,8.0,6.0,6.0,28,2.0,2.0,2.0,3.0,4,4,2,1,1,2,2,2,2,4,-9.64584404444444,0.015468966754338275
8.0,8.0,6.0,6.0,28,2.5,3.0,2.0,2.5,4,3,2,1,1,2,3,3,2,3,-9.56681011111111,-0.004358939434495456
8.0,8.0,6.0,6.0,28,2.0,3.0,2.0,2.5,4,3,2,1,2,2,2,3,2,3,-11.097665466666665,0.1338527822317187
8.0,8.0,6.0,6.0,28,0.0,2.0,2.0,3.0,4,3,0,1,2,1,0,2,2,3,-9.823457155555555,0.1326191726623878
10.0,8.0,6.0,6.0,30,0.0,2.0,3.0,2.5,4,3,0,2,1,2,0,2,3,3,-8.478312066666666,-0.043810474329481965
10.0,8.0,6.0,6.0,30,0.0,2.0,2.0,5.0,4,5,0,2,1,1,0,2,2,5,-10.152822177777779,0.10100046717567622
10.0,8.0,6.0,6.0,30,0.0,2.0,0.0,2.0,4,2,0,1,0,3,0,2,0,2,-9.215805711111113,0.028522794458757737
10.0,8.0,6.0,6.0,30,2.0,2.0,2.0,2.0,4,2,1,3,2,2,2,2,2,2,-8.94082922222222,0.1800292927725941
10.0,8.0,6.0,6.0,30,2.0,2.0,2.0,2.5,4,3,1,2,1,2,2,2,2,3,-9.6923772,0.057795992468244725
12.0,8.0,6.0,6.0,32,2.0,2.0,0.0,3.0,4,3,1,1,0,1,2,2,0,3,-8.107107111111105,0.16960045612487307
12.0,8.0,6.0,6.0,32,2.0,2.0,0.0,2.75,4,4,1,1,0,4,2,2,0,4,-9.115760177777776,0.2702026061508763
12.0,8.0,6.0,6.0,32,2.0,2.0,2.0,2.5,4,3,1,2,1,2,2,2,2,3,-8.81627366666667,0.17412229058185513
12.0,8.0,6.0,6.0,32,0.0,0.0,2.0,2.0,4,2,0,0,1,3,0,0,2,2,-8.619524133333336,0.06598679028640927
12.0,8.0,6.0,6.0,32,2.0,0.0,2.0,4.0,4,5,2,0,1,2,2,0,2,5,-8.975010133333337,0.11801643545068488
4.0,10.0,6.0,6.0,26,0.0,2.0,2.0,0.0,4,2,0,3,2,0,0,2,2,0,-12.814523755555566,-0.24108004776978395
4.0,10.0,6.0,6.0,26,2.0,2.0,2.0,0.0,4,2,1,3,2,0,2,2,2,0,-13.22746886666666,-0.025030734930168684
4.0,10.0,6.0,6.0,26,0.0,2.5,2.0,0.0,4,3,0,2,2,0,0,3,2,0,-11.770458133333335,0.12676916197205415
4.0,10.0,6.0,6.0,26,2.5,3.5,2.0,2.0,4,4,2,2,2,1,3,4,2,2,-13.074748644444444,0.1143455370582548
4.0,10.0,6.0,6.0,26,2.0,3.0,3.0,0.0,4,4,1,2,1,0,2,4,3,0,-12.712544466666667,-0.3201699046085256
6.0,10.0,6.0,6.0,28,2.0,2.0,2.0,2.0,4,2,1,3,1,1,2,2,2,2,-12.007368822222224,0.07681079207254429
6.0,10.0,6.0,6.0,28,2.0,3.0,2.0,2.0,4,3,1,1,1,1,2,3,2,2,-12.30351902222222,-0.051496541767666604
6.0,10.0,6.0,6.0,28,0.0,3.0,0.0,0.0,4,3,0,1,0,0,0,3,0,0,-11.833364133333326,0.2832855654071165
6.0,10.0,6.0,6.0,28,3.0,3.0,2.0,2.0,4,4,1,2,1,1,3,4,2,2,-12.191083333333328,0.030254190489470187
6.0,10.0,6.0,6.0,28,2.0,3.0,2.0,2.0,4,3,2,2,1,2,2,3,2,2,-12.789095288888891,0.20302769410119934
8.0,10.0,6.0,6.0,30,2.0,2.333333333333333,0.0,2.5,4,3,2,3,0,2,2,3,0,3,-12.019700466666672,0.08109452357241158
8.0,10.0,6.0,6.0,30,0.0,2.0,2.0,3.0,4,3,0,1,1,1,0,2,2,3,-11.824374244444444,-0.2638843051707645
8.0,10.0,6.0,6.0,30,2.0,2.0,2.0,2.5,4,3,1,3,2,2,2,2,2,3,-11.543090666666654,0.1612978868203531
8.0,10.0,6.0,6.0,30,2.0,3.0,2.5,2.0,4,3,1,1,2,1,2,3,3,2,-11.529173777777775,0.05300546909123911
8.0,10.0,6.0,6.0,30,2.0,2.0,0.0,2.0,4,2,1,2,0,1,2,2,0,2,-11.822318111111107,0.04974954656093167
10.0,10.0,6.0,6.0,32,2.0,2.5,0.0,2.333333333333333,4,3,1,2,0,3,2,3,0,3,-9.953237266666664,0.056602568685231086
10.0,10.0,6.0,6.0,32,0.0,2.333333333333333,0.0,2.0,4,3,0,3,0,1,0,3,0,2,-9.946867399999991,0.19604590116687373
10.0,10.0,6.0,6.0,32,2.0,2.333333333333333,2.0,2.333333333333333,4,3,1,3,1,3,2,3,2,3,-11.06052355555556,0.1332235519939262
10.0,10.0,6.0,6.0,32,0.0,2.5,2.0,2.0,4,3,0,2,1,2,0,3,2,2,-9.990790511111106,0.1234066300411321
10.0,10.0,6.0,6.0,32,0.0,3.0,0.0,2.333333333333333,4,3,0,1,0,3,0,3,0,3,-11.459467088888893,-0.06392280583263855
12.0,10.0,6.0,6.0,34,0.0,2.5,0.0,2.0,4,3,0,2,0,2,0,3,0,2,-9.021558911111113,0.2424004714287125
12.0,10.0,6.0,6.0,34,2.0,2.0,0.0,2.25,4,3,1,2,0,4,2,2,0,3,-10.562292044444455,0.036866583849912635
12.0,10.0,6.0,6.0,34,2.0,2.5,2.0,4.0,4,5,2,2,2,2,2,3,2,5,-10.800965511111105,0.09452968439020844
12.0,10.0,6.0,6.0,34,2.0,2.5,0.0,2.5,4,3,1,2,0,4,2,3,0,3,-10.653025599999989,-0.08409727472008481
12.0,10.0,6.0,6.0,34,2.0,2.0,2.0,2.0,4,2,1,2,2,2,2,2,2,2,-8.891728488888889,0.1833012717476821
4.0,12.0,6.0,6.0,28,0.0,3.0,0.0,2.0,4,3,0,1,0,1,0,3,0,2,-14.613412355555555,-0.14000324052424148
4.0,12.0,6.0,6.0,28,4.0,2.25,0.0,2.0,4,4,1,4,0,1,4,3,0,2,-14.210838555555554,0.0392729583857976
4.0,12.0,6.0,6.0,28,2.0,2.0,0.0,0.0,4,2,1,3,0,0,2,2,0,0,-12.828118933333327,-0.5174919240044807
4.0,12.0,6.0,6.0,28,2.0,2.333333333333333,2.5,2.0,4,3,1,3,2,1,2,3,3,2,-14.323503777777779,-0.021019116960570586
4.0,12.0,6.0,6.0,28,2.0,3.0,0.0,2.0,4,4,1,2,0,1,2,4,0,2,-15.19271886666666,0.08393991378571047
6.0,12.0,6.0,6.0,30,0.0,2.0,2.0,3.0,4,3,0,4,2,1,0,2,2,3,-13.684214822222216,0.19319816457852806
6.0,12.0,6.0,6.0,30,2.5,2.6666666666666665,0.0,2.0,4,4,2,3,0,1,3,4,0,2,-13.566657022222214,-0.07094857248985433
6.0,12.0,6.0,6.0,30,0.0,2.6666666666666665,2.0,2.0,4,3,0,3,1,1,0,3,2,2,-13.560116955555555,0.29209921453361715
6.0,12.0,6.0,6.0,30,3.0,3.0,0.0,0.0,4,5,1,3,0,0,3,5,0,0,-12.69032317777778,0.10131253441957372
6.0,12.0,6.0,6.0,30,2.0,3.5,2.0,3.0,4,4,2,2,2,1,2,4,2,3,-13.806575800000017,0.041023644561863394
8.0,12.0,6.0,6.0,32,3.0,2.25,2.0,2.333333333333333,4,3,1,4,1,3,3,3,2,3,-14.130442911111107,-0.10397718063370898
8.0,12.0,6.0,6.0,32,0.0,2.333333333333333,0.0,2.0,4,3,0,3,0,1,0,3,0,2,-12.521500911111106,0.03792473958610985
8.0,12.0,6.0,6.0,32,0.0,3.5,0.0,0.0,4,4,0,2,0,0,0,4,0,0,-12.539933644444435,-0.008452888572434114
8.0,12.0,6.0,6.0,32,2.5,2.333333333333333,2.0,3.0,4,3,2,3,2,1,3,3,2,3,-13.007352555555553,0.08086715713811256
8.0,12.0,6.0,6.0,32,2.0,2.0,0.0,2.0,4,2,2,3,0,1,2,2,0,2,-11.910854266666671,-0.22193067870419356
10.0,12.0,6.0,6.0,34,2.0,2.25,0.0,2.0,4,3,1,4,0,1,2,3,0,2,-10.865573800000007,0.03883263282831629
10.0,12.0,6.0,6.0,34,0.0,2.0,2.0,3.0,4,3,0,3,2,2,0,2,2,3,-13.319531777777787,0.12502064200235438
10.0,12.0,6.0,6.0,34,2.0,2.6666666666666665,0.0,2.0,4,4,1,3,0,2,2,4,0,2,-12.295148377777775,0.06078932921621395
10.0,12.0,6.0,6.0,34,2.0,2.0,0.0,2.333333333333333,4,3,1,3,0,3,2,2,0,3,-11.132057622222217,-0.035780802932793225
10.0,12.0,6.0,6.0,34,2.0,3.0,0.0,2.0,4,3,1,3,0,3,2,3,0,2,-12.525444355555551,0.06750789340913545
12.0,12.0,6.0,6.0,36,2.0,2.5,0.0,2.5,4,3,1,4,0,2,2,3,0,3,-11.279376955555556,0.015458766287635891
12.0,12.0,6.0,6.0,36,2.0,2.5,2.0,3.0,4,3,2,2,1,1,2,3,2,3,-10.423662066666667,-0.023681361969553533
12.0,12.0,6.0,6.0,36,3.0,2.0,0.0,2.5,4,3,1,5,0,2,3,2,0,3,-11.337211888888893,0.07532567567430598
12.0,12.0,6.0,6.0,36,0.0,3.0,0.0,2.5,4,4,0,2,0,2,0,4,0,3,-10.437022066666652,0.07550827425232776
12.0,12.0,6.0,6.0,36,0.0,2.5,0.0,2.0,4,4,0,4,0,2,0,4,0,2,-11.11155095555555,0.2206739169155721
4.0,4.0,8.0,6.0,22,2.5,0.0,2.5,2.0,4,3,2,0,2,1,3,0,3,2,-9.438739977777779,0.05232413148761668
4.0,4.0,8.0,6.0,22,2.0,2.0,2.0,2.0,4,2,1,1,2,1,2,2,2,2,-8.602444066666667,0.07049352924554428
4.0,4.0,8.0,6.0,22,0.0,2.0,2.0,0.0,4,2,0,1,2,0,0,2,2,0,-8.184782311111112,-0.01721018355427278
4.0,4.0,8.0,6.0,22,0.0,0.0,2.0,3.0,4,3,0,0,2,1,0,0,2,3,-9.680622600000008,0.046972540829127836
4.0,4.0,8.0,6.0,22,2.0,2.0,2.333333333333333,2.0,4,3,2,1,3,1,2,2,3,2,-9.261640022222217,-0.06600152541048344
6.0,4.0,8.0,6.0,24,0.0,0.0,2.0,0.0,4,2,0,0,2,0,0,0,2,0,-7.952125844444443,-0.11594394490923828
6.0,4.0,8.0,6.0,24,3.0,3.0,2.5,3.0,4,3,1,1,2,1,3,3,3,3,-7.997607177777781,-0.28754643825544
6.0,4.0,8.0,6.0,24,2.0,0.0,2.0,0.0,4,2,2,0,3,0,2,0,2,0,-8.672600866666668,0.08042143271050288
6.0,4.0,8.0,6.0,24,3.0,2.0,2.5,0.0,4,3,1,1,2,0,3,2,3,0,-8.590509377777781,0.19328881938922945
6.0,4.0,8.0,6.0,24,2.0,0.0,2.0,2.0,4,2,1,0,2,1,2,0,2,2,-7.576674466666668,-0.07073569662011925
8.0,4.0,8.0,6.0,26,2.0,2.0,2.0,2.0,4,2,2,1,2,2,2,2,2,2,-6.9845698,0.035059147051535185
8.0,4.0,8.0,6.0,26,3.0,2.0,2.0,2.0,4,3,1,1,3,1,3,2,2,2,-7.452389222222222,0.07230828110260656
8.0,4.0,8.0,6.0,26,0.0,3.0,2.5,2.5,4,3,0,1,2,2,0,3,3,3,-7.076961355555559,0.35030899144403466
8.0,4.0,8.0,6.0,26,2.0,0.0,2.0,2.0,4,2,1,0,1,2,2,0,2,2,-7.357521066666671,-0.18935710090203214
8.0,4.0,8.0,6.0,26,0.0,2.0,2.0,2.0,4,2,0,1,1,2,0,2,2,2,-7.456839088888889,0.17969822256630905
10.0,4.0,8.0,6.0,28,2.0,3.0,2.0,3.5,4,5,2,1,2,2,2,3,2,5,-7.406588666666662,0.10424700869466427
10.0,4.0,8.0,6.0,28,2.0,0.0,2.0,0.0,4,2,1,0,1,0,2,0,2,0,-7.151429155555552,0.1055358822872434
10.0,4.0,8.0,6.0,28,2.0,0.0,2.0,2.0,4,2,1,0,2,3,2,0,2,2,-7.231526755555557,0.2130129588121041
10.0,4.0,8.0,6.0,28,3.0,0.0,3.0,2.0,4,4,1,0,2,3,3,0,4,2,-6.705340288888889,0.2366993329119008
10.0,4.0,8.0,6.0,28,2.0,0.0,2.0,2.0,4,2,1,0,2,4,2,0,2,2,-7.310536822222222,0.12530562219485625
12.0,4.0,8.0,6.0,30,0.0,0.0,5.0,3.5,4,5,0,0,1,2,0,0,5,4,-5.935754844444442,-0.04284530527182847
12.0,4.0,8.0,6.0,30,0.0,0.0,2.0,2.0,4,2,0,0,2,3,0,0,2,2,-6.6316975777777785,-0.03826106354302728
12.0,4.0,8.0,6.0,30,0.0,0.0,2.0,2.6666666666666665,4,4,0,0,2,3,0,0,2,4,-6.356145600000002,0.17204895742354048
12.0,4.0,8.0,6.0,30,2.0,0.0,2.0,2.5,4,3,1,0,1,2,2,0,2,3,-5.401404933333336,0.18693251267082173
12.0,4.0,8.0,6.0,30,2.0,0.0,4.0,3.5,4,4,1,0,1,2,2,0,4,4,-6.292939444444442,-0.07775070378371758
4.0,6.0,8.0,6.0,24,3.0,2.0,2.0,0.0,4,3,1,1,1,0,3,2,2,0,-9.94458075555555,-0.3567888921790182
4.0,6.0,8.0,6.0,24,0.0,2.0,2.0,0.0,4,2,0,1,2,0,0,2,2,0,-10.195564377777783,-0.1382351729311937
4.0,6.0,8.0,6.0,24,2.0,2.0,3.0,0.0,4,3,2,2,1,0,2,2,3,0,-10.172966222222232,-0.28771348242488703
4.0,6.0,8.0,6.0,24,2.0,2.0,3.0,0.0,4,3,1,2,1,0,2,2,3,0,-10.503527800000004,-0.014074285683490466
4.0,6.0,8.0,6.0,24,0.0,2.0,5.0,2.0,4,5,0,1,1,1,0,2,5,2,-10.520483377777778,-0.2405331529970137
6.0,6.0,8.0,6.0,26,2.0,0.0,3.0,2.0,4,3,1,0,1,1,2,0,3,2,-8.949981666666671,-0.06838399894805308
6.0,6.0,8.0,6.0,26,2.0,2.0,0.0,2.0,4,2,1,2,0,1,2,2,0,2,-9.480949622222218,0.07477675429987972
6.0,6.0,8.0,6.0,26,0.0,0.0,2.0,2.0,4,2,0,0,2,2,0,0,2,2,-8.85861988888889,0.04879233823578901
6.0,6.0,8.0,6.0,26,3.0,2.0,2.0,2.0,4,3,1,1,2,1,3,2,2,2,-9.022446022222226,0.04263856596814835
6.0,6.0,8.0,6.0,26,2.0,0.0,2.0,2.0,4,2,1,0,2,1,2,0,2,2,-8.829492711111106,-0.2432709146754443
8.0,6.0,8.0,6.0,28,2.0,0.0,2.0,2.0,4,2,1,0,3,2,2,0,2,2,-8.758390288888894,0.30928252544814605
8.0,6.0,8.0,6.0,28,2.0,2.0,2.0,2.0,4,2,2,1,2,1,2,2,2,2,-8.842410444444443,0.2787760834425406
8.0,6.0,8.0,6.0,28,0.0,2.0,2.0,2.5,4,3,0,1,2,2,0,2,2,3,-7.862584644444443,-0.06797654553897634
8.0,6.0,8.0,6.0,28,2.0,2.0,2.333333333333333,3.0,4,4,2,1,3,2,2,2,3,4,-9.943428444444438,0.18423942043792446
8.0,6.0,8.0,6.0,28,2.0,2.0,2.0,3.0,4,4,2,1,1,2,2,2,2,4,-9.405818600000003,-0.06421938033365729
10.0,6.0,8.0,6.0,30,2.0,0.0,3.0,2.25,4,3,2,0,1,4,2,0,3,3,-8.686952222222223,-0.04549316919640303
10.0,6.0,8.0,6.0,30,2.0,2.0,3.0,3.5,4,4,1,1,2,2,2,2,4,4,-8.891230111111106,0.12152267330837654
10.0,6.0,8.0,6.0,30,0.0,0.0,2.0,2.0,4,2,0,0,2,2,0,0,2,2,-8.273553577777777,0.017568793186595603
10.0,6.0,8.0,6.0,30,0.0,2.0,2.0,2.0,4,2,0,2,1,2,0,2,2,2,-7.261297733333337,-0.030006126996237958
10.0,6.0,8.0,6.0,30,0.0,2.0,2.0,2.5,4,3,0,2,2,2,0,2,2,3,-7.2063448444444465,0.17779381459346966
12.0,6.0,8.0,6.0,32,2.0,0.0,2.0,3.0,4,3,2,0,2,2,2,0,2,3,-7.947820311111111,-0.0044007775001329635
12.0,6.0,8.0,6.0,32,0.0,3.0,2.333333333333333,2.25,4,3,0,2,3,4,0,3,3,3,-8.364949955555549,-0.008800956431705241
12.0,6.0,8.0,6.0,32,2.0,2.0,2.5,2.333333333333333,4,3,1,1,2,3,2,2,3,3,-7.723766688888893,0.21998207661258012
12.0,6.0,8.0,6.0,32,0.0,0.0,4.0,3.0,4,4,0,0,1,2,0,0,4,4,-6.392834577777778,0.23606192975202195
12.0,6.0,8.0,6.0,32,0.0,0.0,0.0,2.0,4,2,0,0,0,3,0,0,0,2,-7.240526133333335,0.1176780603139029
4.0,8.0,8.0,6.0,26,3.0,2.0,2.5,0.0,4,3,1,1,2,0,3,2,3,0,-11.59834315555555,0.1548178945637254
4.0,8.0,8.0,6.0,26,2.0,2.5,2.0,0.0,4,3,1,2,1,0,2,3,2,0,-10.547171355555557,0.08641486585159881
4.0,8.0,8.0,6.0,26,2.0,3.0,2.333333333333333,0.0,4,3,1,1,3,0,2,3,3,0,-10.842297688888891,0.03148341127766209
4.0,8.0,8.0,6.0,26,2.0,2.5,2.5,0.0,4,3,1,2,2,0,2,3,3,0,-10.908230288888891,0.029977645076192758
