head_tail_[W],head_tail_[Tr],head_tail_[Ta],head_tail_[R],total_clusters,num_[W],max_[W],min_[W],mean_[W],num_[Tr],max_[Tr],min_[Tr],mean_[Tr],num_[Ta],max_[Ta],min_[Ta],mean_[Ta],num_[R],max_[R],min_[R],mean_[R],[W],[Tr],[Ta],[R],rel_shannon,length,total_solvent,std_solvent,total_surface,std_surface
1,0,1,0,3,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.38324006091660745,28,800,3.499271061118826,680,4.948716593053936
0,2,0,0,5,0.2,2,2,2.0,0.0,0,0,0.0,0.8,2,2,2.0,0.0,0,0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.38324006091660745,28,800,3.499271061118826,680,4.948716593053936
1,1,0,0,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,4,3,3.5,0.2,3,3,3.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.38324006091660745,28,800,3.499271061118826,680,4.948716593053936
0,0,1,1,6,0.16666666666666666,2,2,2.0,0.16666666666666666,2,2,2.0,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.38324006091660745,28,800,3.499271061118826,680,4.948716593053936
1,1,0,0,4,0.25,3,3,3.0,0.0,0,0,0.0,0.75,4,2,3.3333333333333335,0.0,0,0,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.38324006091660745,28,800,3.499271061118826,680,4.948716593053936
2,0,0,0,8,0.25,2,2,2.0,0.125,2,2,2.0,0.5,3,2,2.25,0.125,2,2,2.0,0.3333333333333333,0.13333333333333333,0.4,0.13333333333333333,0.37340610338124813,30,860,3.3993463423951895,740,4.98887651569859
0,1,1,0,6,0.3333333333333333,4,2,3.0,0.16666666666666666,2,2,2.0,0.16666666666666666,4,4,4.0,0.3333333333333333,2,2,2.0,0.3333333333333333,0.13333333333333333,0.4,0.13333333333333333,0.37340610338124813,30,860,3.3993463423951895,740,4.98887651569859
1,0,1,0,6,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.3333333333333333,4,2,3.0,0.16666666666666666,2,2,2.0,0.3333333333333333,0.13333333333333333,0.4,0.13333333333333333,0.37340610338124813,30,860,3.3993463423951895,740,4.98887651569859
1,0,0,1,6,0.3333333333333333,3,2,2.5,0.0,0,0,0.0,0.6666666666666666,3,2,2.25,0.0,0,0,0.0,0.3333333333333333,0.13333333333333333,0.4,0.13333333333333333,0.37340610338124813,30,860,3.3993463423951895,740,4.98887651569859
1,0,1,0,5,0.4,3,2,2.5,0.0,0,0,0.0,0.6,3,2,2.3333333333333335,0.0,0,0,0.0,0.3333333333333333,0.13333333333333333,0.4,0.13333333333333333,0.37340610338124813,30,860,3.3993463423951895,740,4.98887651569859
1,0,1,0,6,0.5,2,2,2.0,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.375,0.125,0.375,0.125,0.3622556248918266,32,920,3.307189138830738,800,5.0
1,0,1,0,6,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.375,0.125,0.375,0.125,0.3622556248918266,32,920,3.307189138830738,800,5.0
1,0,1,0,6,0.5,3,2,2.3333333333333335,0.0,0,0,0.0,0.5,3,2,2.3333333333333335,0.0,0,0,0.0,0.375,0.125,0.375,0.125,0.3622556248918266,32,920,3.307189138830738,800,5.0
1,0,1,0,5,0.4,2,2,2.0,0.2,2,2,2.0,0.2,3,3,3.0,0.2,2,2,2.0,0.375,0.125,0.375,0.125,0.3622556248918266,32,920,3.307189138830738,800,5.0
0,1,1,0,8,0.5,3,2,2.25,0.0,0,0,0.0,0.375,2,2,2.0,0.125,2,2,2.0,0.375,0.125,0.375,0.125,0.3622556248918266,32,920,3.307189138830738,800,5.0
0,1,1,0,1,0.0,0,0,0.0,1.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.4736146334811361,18,550,3.685138655950444,460,4.969039949999532
1,0,1,0,1,0.0,0,0,0.0,1.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.4736146334811361,18,550,3.685138655950444,460,4.969039949999532
0,0,1,1,3,0.0,0,0,0.0,0.3333333333333333,4,4,4.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.4736146334811361,18,550,3.685138655950444,460,4.969039949999532
1,1,0,0,4,0.0,0,0,0.0,0.5,2,2,2.0,0.25,2,2,2.0,0.25,3,3,3.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.4736146334811361,18,550,3.685138655950444,460,4.969039949999532
1,0,1,0,3,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.4736146334811361,18,550,3.685138655950444,460,4.969039949999532
1,1,0,0,4,0.25,2,2,2.0,0.0,0,0,0.0,0.25,2,2,2.0,0.5,2,2,2.0,0.3,0.3,0.2,0.2,0.4560350267710863,20,610,3.5,520,4.898979485566356
0,1,0,1,7,0.2857142857142857,2,2,2.0,0.42857142857142855,2,2,2.0,0.14285714285714285,2,2,2.0,0.14285714285714285,2,2,2.0,0.3,0.3,0.2,0.2,0.4560350267710863,20,610,3.5,520,4.898979485566356
0,2,0,0,3,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3,0.3,0.2,0.2,0.4560350267710863,20,610,3.5,520,4.898979485566356
1,0,1,0,3,0.3333333333333333,3,3,3.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,4,4,4.0,0.3,0.3,0.2,0.2,0.4560350267710863,20,610,3.5,520,4.898979485566356
1,1,0,0,3,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3,0.3,0.2,0.2,0.4560350267710863,20,610,3.5,520,4.898979485566356
0,1,1,0,1,1.0,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.43419435325329764,22,670,3.3402132856134243,580,4.810456929208346
1,0,0,1,5,0.4,2,2,2.0,0.4,3,2,2.5,0.2,2,2,2.0,0.0,0,0,0.0,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.43419435325329764,22,670,3.3402132856134243,580,4.810456929208346
1,1,0,0,2,0.5,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.43419435325329764,22,670,3.3402132856134243,580,4.810456929208346
2,0,0,0,4,0.25,2,2,2.0,0.5,2,2,2.0,0.25,3,3,3.0,0.0,0,0,0.0,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.43419435325329764,22,670,3.3402132856134243,580,4.810456929208346
2,0,0,0,1,1.0,3,3,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.43419435325329764,22,670,3.3402132856134243,580,4.810456929208346
0,2,0,0,5,0.4,3,3,3.0,0.4,2,2,2.0,0.0,0,0,0.0,0.2,2,2,2.0,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.4117631283514722,24,730,3.200477394945253,640,4.714045207910316
1,0,1,0,5,0.4,4,2,3.0,0.2,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.4117631283514722,24,730,3.200477394945253,640,4.714045207910316
2,0,0,0,3,0.3333333333333333,6,6,6.0,0.3333333333333333,3,3,3.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.4117631283514722,24,730,3.200477394945253,640,4.714045207910316
1,0,0,1,6,0.5,4,2,2.6666666666666665,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.0,0,0,0.0,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.4117631283514722,24,730,3.200477394945253,640,4.714045207910316
2,0,0,0,4,0.25,4,4,4.0,0.25,3,3,3.0,0.25,2,2,2.0,0.25,2,2,2.0,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,0.4117631283514722,24,730,3.200477394945253,640,4.714045207910316
1,0,0,1,6,0.6666666666666666,3,2,2.5,0.16666666666666666,3,3,3.0,0.0,0,0,0.0,0.16666666666666666,2,2,2.0,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.390160778057399,26,790,3.076923076923077,700,4.615384615384616
1,1,0,0,5,0.4,3,2,2.5,0.2,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.390160778057399,26,790,3.076923076923077,700,4.615384615384616
1,1,0,0,5,0.8,3,2,2.25,0.0,0,0,0.0,0.0,0,0,0.0,0.2,3,3,3.0,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.390160778057399,26,790,3.076923076923077,700,4.615384615384616
1,0,1,0,7,0.5714285714285714,3,2,2.25,0.2857142857142857,2,2,2.0,0.0,0,0,0.0,0.14285714285714285,2,2,2.0,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.390160778057399,26,790,3.076923076923077,700,4.615384615384616
2,0,0,0,5,0.8,3,2,2.25,0.2,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.390160778057399,26,790,3.076923076923077,700,4.615384615384616
1,0,1,0,4,0.25,2,2,2.0,0.25,3,3,3.0,0.25,3,3,3.0,0.25,2,2,2.0,0.2,0.3,0.3,0.2,0.45603502677108637,20,600,3.872983346207417,500,5.0
0,0,0,2,2,0.5,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2,0.3,0.3,0.2,0.45603502677108637,20,600,3.872983346207417,500,5.0
0,1,1,0,5,0.2,3,3,3.0,0.4,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.2,0.3,0.3,0.2,0.45603502677108637,20,600,3.872983346207417,500,5.0
0,0,0,2,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,2,2,2.0,0.2,2,2,2.0,0.2,0.3,0.3,0.2,0.45603502677108637,20,600,3.872983346207417,500,5.0
0,1,0,1,2,0.0,0,0,0.0,0.5,4,4,4.0,0.5,2,2,2.0,0.0,0,0,0.0,0.2,0.3,0.3,0.2,0.45603502677108637,20,600,3.872983346207417,500,5.0
1,0,0,1,4,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.4441879830493678,22,660,3.692744729379982,560,4.979295977319692
0,0,0,2,3,0.3333333333333333,2,2,2.0,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.4441879830493678,22,660,3.692744729379982,560,4.979295977319692
0,1,1,0,2,0.5,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5,2,2,2.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.4441879830493678,22,660,3.692744729379982,560,4.979295977319692
1,1,0,0,3,0.6666666666666666,3,2,2.5,0.0,0,0,0.0,0.3333333333333333,3,3,3.0,0.0,0,0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.4441879830493678,22,660,3.692744729379982,560,4.979295977319692
0,2,0,0,7,0.2857142857142857,3,2,2.5,0.2857142857142857,3,2,2.5,0.2857142857142857,3,2,2.5,0.14285714285714285,2,2,2.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.4441879830493678,22,660,3.692744729379982,560,4.979295977319692
0,2,0,0,4,0.25,4,4,4.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.4272985693381561,24,720,3.5355339059327378,620,4.930066485916346
1,1,0,0,3,0.3333333333333333,4,4,4.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.4272985693381561,24,720,3.5355339059327378,620,4.930066485916346
1,0,1,0,5,0.4,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.4272985693381561,24,720,3.5355339059327378,620,4.930066485916346
0,0,2,0,7,0.5714285714285714,2,2,2.0,0.2857142857142857,4,2,3.0,0.14285714285714285,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.4272985693381561,24,720,3.5355339059327378,620,4.930066485916346
1,0,0,1,4,0.25,2,2,2.0,0.5,2,2,2.0,0.25,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.4272985693381561,24,720,3.5355339059327378,620,4.930066485916346
0,1,1,0,4,0.5,2,2,2.0,0.0,0,0,0.0,0.25,2,2,2.0,0.25,2,2,2.0,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.40890283847990405,26,780,3.3968311024337874,680,4.865042554105199
0,1,1,0,2,0.5,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5,2,2,2.0,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.40890283847990405,26,780,3.3968311024337874,680,4.865042554105199
1,1,0,0,7,0.2857142857142857,4,4,4.0,0.2857142857142857,2,2,2.0,0.2857142857142857,3,2,2.5,0.14285714285714285,2,2,2.0,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.40890283847990405,26,780,3.3968311024337874,680,4.865042554105199
1,0,1,0,5,0.6,3,2,2.3333333333333335,0.2,2,2,2.0,0.0,0,0,0.0,0.2,2,2,2.0,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.40890283847990405,26,780,3.3968311024337874,680,4.865042554105199
0,1,1,0,5,0.4,4,2,3.0,0.2,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.40890283847990405,26,780,3.3968311024337874,680,4.865042554105199
0,1,1,0,4,0.75,3,2,2.3333333333333335,0.25,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.3905239148627432,28,840,3.2732683535398857,740,4.791574237499549
0,2,0,0,4,0.5,5,2,3.5,0.0,0,0,0.0,0.25,3,3,3.0,0.25,2,2,2.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.3905239148627432,28,840,3.2732683535398857,740,4.791574237499549
0,2,0,0,3,0.6666666666666666,3,2,2.5,0.0,0,0,0.0,0.3333333333333333,3,3,3.0,0.0,0,0,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.3905239148627432,28,840,3.2732683535398857,740,4.791574237499549
0,1,1,0,5,0.6,4,3,3.3333333333333335,0.2,2,2,2.0,0.2,2,2,2.0,0.0,0,0,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.3905239148627432,28,840,3.2732683535398857,740,4.791574237499549
0,0,1,1,5,0.6,2,2,2.0,0.2,2,2,2.0,0.2,2,2,2.0,0.0,0,0,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.3905239148627432,28,840,3.2732683535398857,740,4.791574237499549
1,1,0,0,4,0.25,2,2,2.0,0.25,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.43419435325329764,22,650,3.9626354032187945,540,4.979295977319692
0,1,1,0,3,0.0,0,0,0.0,0.3333333333333333,3,3,3.0,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.43419435325329764,22,650,3.9626354032187945,540,4.979295977319692
0,0,1,1,4,0.25,2,2,2.0,0.25,2,2,2.0,0.5,3,2,2.5,0.0,0,0,0.0,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.43419435325329764,22,650,3.9626354032187945,540,4.979295977319692
0,1,1,0,3,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.3333333333333333,3,3,3.0,0.0,0,0,0.0,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.43419435325329764,22,650,3.9626354032187945,540,4.979295977319692
0,1,0,1,5,0.0,0,0,0.0,0.2,4,4,4.0,0.6,3,2,2.3333333333333335,0.2,2,2,2.0,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.43419435325329764,22,650,3.9626354032187945,540,4.979295977319692
0,0,2,0,3,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.25,0.25,0.3333333333333333,0.16666666666666666,0.4272985693381561,24,710,3.796013991310124,600,5.0
2,0,0,0,4,0.0,0,0,0.0,0.25,4,4,4.0,0.75,3,2,2.3333333333333335,0.0,0,0,0.0,0.25,0.25,0.3333333333333333,0.16666666666666666,0.4272985693381561,24,710,3.796013991310124,600,5.0
1,0,1,0,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,3,2,2.5,0.2,2,2,2.0,0.25,0.25,0.3333333333333333,0.16666666666666666,0.4272985693381561,24,710,3.796013991310124,600,5.0
0,1,1,0,2,0.5,2,2,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5,2,2,2.0,0.25,0.25,0.3333333333333333,0.16666666666666666,0.4272985693381561,24,710,3.796013991310124,600,5.0
0,0,1,1,4,0.25,2,2,2.0,0.25,3,3,3.0,0.5,3,3,3.0,0.0,0,0,0.0,0.25,0.25,0.3333333333333333,0.16666666666666666,0.4272985693381561,24,710,3.796013991310124,600,5.0
0,1,1,0,4,0.5,3,2,2.5,0.0,0,0,0.0,0.25,2,2,2.0,0.25,2,2,2.0,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.4148683683592504,26,770,3.6487819155788994,660,4.9851851526214315
1,1,0,0,4,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.25,2,2,2.0,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.4148683683592504,26,770,3.6487819155788994,660,4.9851851526214315
1,0,1,0,3,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.6666666666666666,2,2,2.0,0.0,0,0,0.0,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.4148683683592504,26,770,3.6487819155788994,660,4.9851851526214315
1,0,1,0,5,0.2,3,3,3.0,0.2,2,2,2.0,0.4,3,2,2.5,0.2,2,2,2.0,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.4148683683592504,26,770,3.6487819155788994,660,4.9851851526214315
1,0,0,1,8,0.375,3,2,2.3333333333333335,0.25,3,3,3.0,0.25,3,2,2.5,0.125,2,2,2.0,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.4148683683592504,26,770,3.6487819155788994,660,4.9851851526214315
1,0,1,0,3,0.3333333333333333,3,3,3.0,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.40025635375323443,28,830,3.517449214927181,720,4.948716593053935
0,2,0,0,6,0.3333333333333333,3,2,2.5,0.16666666666666666,2,2,2.0,0.5,2,2,2.0,0.0,0,0,0.0,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.40025635375323443,28,830,3.517449214927181,720,4.948716593053935
0,0,1,1,5,0.6,2,2,2.0,0.0,0,0,0.0,0.4,2,2,2.0,0.0,0,0,0.0,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.40025635375323443,28,830,3.517449214927181,720,4.948716593053935
1,0,1,0,2,0.5,4,4,4.0,0.5,3,3,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.40025635375323443,28,830,3.517449214927181,720,4.948716593053935
0,1,1,0,5,0.2,2,2,2.0,0.4,2,2,2.0,0.4,2,2,2.0,0.0,0,0,0.0,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.40025635375323443,28,830,3.517449214927181,720,4.948716593053935
2,0,0,0,8,0.375,4,2,3.0,0.25,3,2,2.5,0.25,3,2,2.5,0.125,2,2,2.0,0.4,0.2,0.26666666666666666,0.13333333333333333,0.3850190648635945,30,890,3.399346342395189,780,4.898979485566356
0,2,0,0,7,0.42857142857142855,3,2,2.3333333333333335,0.14285714285714285,2,2,2.0,0.2857142857142857,2,2,2.0,0.14285714285714285,2,2,2.0,0.4,0.2,0.26666666666666666,0.13333333333333333,0.3850190648635945,30,890,3.399346342395189,780,4.898979485566356
0,0,2,0,8,0.5,4,2,2.75,0.0,0,0,0.0,0.375,2,2,2.0,0.125,2,2,2.0,0.4,0.2,0.26666666666666666,0.13333333333333333,0.3850190648635945,30,890,3.399346342395189,780,4.898979485566356
2,0,0,0,5,0.8,2,2,2.0,0.0,0,0,0.0,0.2,2,2,2.0,0.0,0,0,0.0,0.4,0.2,0.26666666666666666,0.13333333333333333,0.3850190648635945,30,890,3.399346342395189,780,4.898979485566356
0,0,2,0,8,0.5,3,2,2.25,0.125,2,2,2.0,0.375,2,2,2.0,0.0,0,0,0.0,0.4,0.2,0.26666666666666666,0.13333333333333333,0.3850190648635945,30,890,3.399346342395189,780,4.898979485566356
0,1,1,0,5,0.0,0,0,0.0,0.0,0,0,0.0,0.8,2,2,2.0,0.2,2,2,2.0,0.16666666666666666,0.25,0.4166666666666667,0.16666666666666666,0.41176312835147216,24,700,3.9965262694272665,580,4.930066485916346
0,0,0,2,3,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.6666666666666666,3,2,2.5,0.0,0,0,0.0,0.16666666666666666,0.25,0.4166666666666667,0.16666666666666666,0.41176312835147216,24,700,3.9965262694272665,580,4.930066485916346
0,0,1,1,5,0.0,0,0,0.0,0.4,3,2,2.5,0.6,2,2,2.0,0.0,0,0,0.0,0.16666666666666666,0.25,0.4166666666666667,0.16666666666666666,0.41176312835147216,24,700,3.9965262694272665,580,4.930066485916346
0,0,2,0,3,0.0,0,0,0.0,0.3333333333333333,2,2,2.0,0.6666666666666666,3,2,2.5,0.0,0,0,0.0,0.16666666666666666,0.25,0.4166666666666667,0.16666666666666666,0.41176312835147216,24,700,3.9965262694272665,580,4.930066485916346
0,0,2,0,8,0.25,2,2,2.0,0.25,3,2,2.5,0.5,3,2,2.25,0.0,0,0,0.0,0.16666666666666666,0.25,0.4166666666666667,0.16666666666666666,0.41176312835147216,24,700,3.9965262694272665,580,4.930066485916346
1,0,0,1,6,0.16666666666666666,2,2,2.0,0.16666666666666666,3,3,3.0,0.5,4,2,2.6666666666666665,0.16666666666666666,2,2,2.0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.40890283847990405,26,760,3.8461538461538467,640,4.9851851526214315
1,0,0,1,5,0.2,2,2,2.0,0.2,2,2,2.0,0.4,2,2,2.0,0.2,2,2,2.0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.40890283847990405,26,760,3.8461538461538467,640,4.9851851526214315
1,0,1,0,1,0.0,0,0,0.0,0.0,0,0,0.0,1.0,3,3,3.0,0.0,0,0,0.0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.40890283847990405,26,760,3.8461538461538467,640,4.9851851526214315
0,1,1,0,5,0.4,3,2,2.5,0.2,2,2,2.0,0.4,4,2,3.0,0.0,0,0,0.0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.40890283847990405,26,760,3.8461538461538467,640,4.9851851526214315
1,1,0,0,7,0.14285714285714285,2,2,2.0,0.14285714285714285,2,2,2.0,0.5714285714285714,3,2,2.5,0.14285714285714285,2,2,2.0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.40890283847990405,26,760,3.8461538461538467,640,4.9851851526214315
0,1,1,0,2,0.5,3,3,3.0,0.0,0,0,0.0,0.5,2,2,2.0,0.0,0,0,0.0,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.40025635375323443,28,820,3.7115374447904514,700,5.0
0,0,2,0,6,0.3333333333333333,3,2,2.5,0.16666666666666666,3,3,3.0,0.3333333333333333,2,2,2.0,0.16666666666666666,2,2,2.0,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.40025635375323443,28,820,3.7115374447904514,700,5.0
0,0,1,1,7,0.2857142857142857,3,2,2.5,0.14285714285714285,2,2,2.0,0.42857142857142855,2,2,2.0,0.14285714285714285,2,2,2.0,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.40025635375323443,28,820,3.7115374447904514,700,5.0
1,0,0,1,7,0.2857142857142857,2,2,2.0,0.14285714285714285,3,3,3.0,0.2857142857142857,2,2,2.0,0.2857142857142857,2,2,2.0,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.40025635375323443,28,820,3.7115374447904514,700,5.0
1,0,1,0,4,0.5,2,2,2.0,0.0,0,0,0.0,0.25,3,3,3.0,0.25,3,3,3.0,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.40025635375323443,28,820,3.7115374447904514,700,5.0
0,1,1,0,7,0.42857142857142855,2,2,2.0,0.14285714285714285,2,2,2.0,0.2857142857142857,3,3,3.0,0.14285714285714285,2,2,2.0,0.3333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.38896581484430254,30,880,3.5901098714230026,760,4.988876515698589
1,0,1,0,6,0.3333333333333333,2,2,2.0,0.3333333333333333,2,2,2.0,0.16666666666666666,3,3,3.0,0.16666666666666666,2,2,2.0,0.3333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.38896581484430254,30,880,3.5901098714230026,760,4.988876515698589
1,0,1,0,4,0.5,3,2,2.5,0.25,2,2,2.0,0.25,3,3,3.0,0.0,0,0,0.0,0.3333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.38896581484430254,30,880,3.5901098714230026,760,4.988876515698589
0,0,1,1,6,0.5,3,2,2.3333333333333335,0.16666666666666666,2,2,2.0,0.3333333333333333,2,2,2.0,0.0,0,0,0.0,0.3333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.38896581484430254,30,880,3.5901098714230026,760,4.988876515698589
