,[W],[Ta],[Tr],[R],total_count,sequence_type,block_number,block_type,R_avg_cluster_size,Ta_avg_cluster_size,Tr_avg_cluster_size,W_avg_cluster_size,num_cluster_types,max_cluster_size,R_no_of_cluster,Ta_no_of_cluster,Tr_no_of_cluster,W_no_of_cluster,R_max_cluster_size,Ta_max_cluster_size,Tr_max_cluster_size,W_max_cluster_size,smiles
1782,0.0,8.0,6.0,4.0,18.0,block,3,[Ta][Tr][R],4.0,8.0,6.0,0.0,3,8,1.0,1.0,1.0,0.0,4.0,8.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1783,0.0,10.0,6.0,4.0,20.0,block,3,[Ta][Tr][R],4.0,10.0,6.0,0.0,3,10,1.0,1.0,1.0,0.0,4.0,10.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1784,0.0,12.0,6.0,4.0,22.0,block,3,[Ta][Tr][R],4.0,12.0,6.0,0.0,3,12,1.0,1.0,1.0,0.0,4.0,12.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1785,0.0,4.0,8.0,4.0,16.0,block,3,[Ta][Tr][R],4.0,4.0,8.0,0.0,3,8,1.0,1.0,1.0,0.0,4.0,4.0,8.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1786,0.0,6.0,8.0,4.0,18.0,block,3,[Ta][Tr][R],4.0,6.0,8.0,0.0,3,8,1.0,1.0,1.0,0.0,4.0,6.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1787,0.0,8.0,8.0,4.0,20.0,block,3,[Ta][Tr][R],4.0,8.0,8.0,0.0,3,8,1.0,1.0,1.0,0.0,4.0,8.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1788,0.0,10.0,8.0,4.0,22.0,block,3,[Ta][Tr][R],4.0,10.0,8.0,0.0,3,10,1.0,1.0,1.0,0.0,4.0,10.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1789,0.0,12.0,8.0,4.0,24.0,block,3,[Ta][Tr][R],4.0,12.0,8.0,0.0,3,12,1.0,1.0,1.0,0.0,4.0,12.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1790,0.0,4.0,10.0,4.0,18.0,block,3,[Ta][Tr][R],4.0,4.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,4.0,4.0,10.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1791,0.0,6.0,10.0,4.0,20.0,block,3,[Ta][Tr][R],4.0,6.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,4.0,6.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1792,0.0,8.0,10.0,4.0,22.0,block,3,[Ta][Tr][R],4.0,8.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,4.0,8.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1793,0.0,10.0,10.0,4.0,24.0,block,3,[Ta][Tr][R],4.0,10.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,4.0,10.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1794,0.0,12.0,10.0,4.0,26.0,block,3,[Ta][Tr][R],4.0,12.0,10.0,0.0,3,12,1.0,1.0,1.0,0.0,4.0,12.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1795,0.0,4.0,12.0,4.0,20.0,block,3,[Ta][Tr][R],4.0,4.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,4.0,4.0,12.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1796,0.0,6.0,12.0,4.0,22.0,block,3,[Ta][Tr][R],4.0,6.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,4.0,6.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1797,0.0,8.0,12.0,4.0,24.0,block,3,[Ta][Tr][R],4.0,8.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,4.0,8.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1798,0.0,10.0,12.0,4.0,26.0,block,3,[Ta][Tr][R],4.0,10.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,4.0,10.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1799,0.0,12.0,12.0,4.0,28.0,block,3,[Ta][Tr][R],4.0,12.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,4.0,12.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R]
1800,0.0,4.0,4.0,6.0,14.0,block,3,[Ta][Tr][R],6.0,4.0,4.0,0.0,3,6,1.0,1.0,1.0,0.0,6.0,4.0,4.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1801,0.0,6.0,4.0,6.0,16.0,block,3,[Ta][Tr][R],6.0,6.0,4.0,0.0,3,6,1.0,1.0,1.0,0.0,6.0,6.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1802,0.0,8.0,4.0,6.0,18.0,block,3,[Ta][Tr][R],6.0,8.0,4.0,0.0,3,8,1.0,1.0,1.0,0.0,6.0,8.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1803,0.0,10.0,4.0,6.0,20.0,block,3,[Ta][Tr][R],6.0,10.0,4.0,0.0,3,10,1.0,1.0,1.0,0.0,6.0,10.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1804,0.0,12.0,4.0,6.0,22.0,block,3,[Ta][Tr][R],6.0,12.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,6.0,12.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1805,0.0,4.0,6.0,6.0,16.0,block,3,[Ta][Tr][R],6.0,4.0,6.0,0.0,3,6,1.0,1.0,1.0,0.0,6.0,4.0,6.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1806,0.0,6.0,6.0,6.0,18.0,block,3,[Ta][Tr][R],6.0,6.0,6.0,0.0,3,6,1.0,1.0,1.0,0.0,6.0,6.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1807,0.0,8.0,6.0,6.0,20.0,block,3,[Ta][Tr][R],6.0,8.0,6.0,0.0,3,8,1.0,1.0,1.0,0.0,6.0,8.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1808,0.0,10.0,6.0,6.0,22.0,block,3,[Ta][Tr][R],6.0,10.0,6.0,0.0,3,10,1.0,1.0,1.0,0.0,6.0,10.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1809,0.0,12.0,6.0,6.0,24.0,block,3,[Ta][Tr][R],6.0,12.0,6.0,0.0,3,12,1.0,1.0,1.0,0.0,6.0,12.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1810,0.0,4.0,8.0,6.0,18.0,block,3,[Ta][Tr][R],6.0,4.0,8.0,0.0,3,8,1.0,1.0,1.0,0.0,6.0,4.0,8.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1811,0.0,6.0,8.0,6.0,20.0,block,3,[Ta][Tr][R],6.0,6.0,8.0,0.0,3,8,1.0,1.0,1.0,0.0,6.0,6.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1812,0.0,8.0,8.0,6.0,22.0,block,3,[Ta][Tr][R],6.0,8.0,8.0,0.0,3,8,1.0,1.0,1.0,0.0,6.0,8.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1813,0.0,10.0,8.0,6.0,24.0,block,3,[Ta][Tr][R],6.0,10.0,8.0,0.0,3,10,1.0,1.0,1.0,0.0,6.0,10.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1814,0.0,12.0,8.0,6.0,26.0,block,3,[Ta][Tr][R],6.0,12.0,8.0,0.0,3,12,1.0,1.0,1.0,0.0,6.0,12.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1815,0.0,4.0,10.0,6.0,20.0,block,3,[Ta][Tr][R],6.0,4.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,6.0,4.0,10.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1816,0.0,6.0,10.0,6.0,22.0,block,3,[Ta][Tr][R],6.0,6.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,6.0,6.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1817,0.0,8.0,10.0,6.0,24.0,block,3,[Ta][Tr][R],6.0,8.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,6.0,8.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1818,0.0,10.0,10.0,6.0,26.0,block,3,[Ta][Tr][R],6.0,10.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,6.0,10.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1819,0.0,12.0,10.0,6.0,28.0,block,3,[Ta][Tr][R],6.0,12.0,10.0,0.0,3,12,1.0,1.0,1.0,0.0,6.0,12.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1820,0.0,4.0,12.0,6.0,22.0,block,3,[Ta][Tr][R],6.0,4.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,6.0,4.0,12.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1821,0.0,6.0,12.0,6.0,24.0,block,3,[Ta][Tr][R],6.0,6.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,6.0,6.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1822,0.0,8.0,12.0,6.0,26.0,block,3,[Ta][Tr][R],6.0,8.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,6.0,8.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1823,0.0,10.0,12.0,6.0,28.0,block,3,[Ta][Tr][R],6.0,10.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,6.0,10.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1824,0.0,12.0,12.0,6.0,30.0,block,3,[Ta][Tr][R],6.0,12.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,6.0,12.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R]
1825,0.0,4.0,4.0,8.0,16.0,block,3,[Ta][Tr][R],8.0,4.0,4.0,0.0,3,8,1.0,1.0,1.0,0.0,8.0,4.0,4.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1826,0.0,6.0,4.0,8.0,18.0,block,3,[Ta][Tr][R],8.0,6.0,4.0,0.0,3,8,1.0,1.0,1.0,0.0,8.0,6.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1827,0.0,8.0,4.0,8.0,20.0,block,3,[Ta][Tr][R],8.0,8.0,4.0,0.0,3,8,1.0,1.0,1.0,0.0,8.0,8.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1828,0.0,10.0,4.0,8.0,22.0,block,3,[Ta][Tr][R],8.0,10.0,4.0,0.0,3,10,1.0,1.0,1.0,0.0,8.0,10.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1829,0.0,12.0,4.0,8.0,24.0,block,3,[Ta][Tr][R],8.0,12.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,8.0,12.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1830,0.0,4.0,6.0,8.0,18.0,block,3,[Ta][Tr][R],8.0,4.0,6.0,0.0,3,8,1.0,1.0,1.0,0.0,8.0,4.0,6.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1831,0.0,6.0,6.0,8.0,20.0,block,3,[Ta][Tr][R],8.0,6.0,6.0,0.0,3,8,1.0,1.0,1.0,0.0,8.0,6.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1832,0.0,8.0,6.0,8.0,22.0,block,3,[Ta][Tr][R],8.0,8.0,6.0,0.0,3,8,1.0,1.0,1.0,0.0,8.0,8.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1833,0.0,10.0,6.0,8.0,24.0,block,3,[Ta][Tr][R],8.0,10.0,6.0,0.0,3,10,1.0,1.0,1.0,0.0,8.0,10.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1834,0.0,12.0,6.0,8.0,26.0,block,3,[Ta][Tr][R],8.0,12.0,6.0,0.0,3,12,1.0,1.0,1.0,0.0,8.0,12.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1835,0.0,4.0,8.0,8.0,20.0,block,3,[Ta][Tr][R],8.0,4.0,8.0,0.0,3,8,1.0,1.0,1.0,0.0,8.0,4.0,8.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1836,0.0,6.0,8.0,8.0,22.0,block,3,[Ta][Tr][R],8.0,6.0,8.0,0.0,3,8,1.0,1.0,1.0,0.0,8.0,6.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1837,0.0,8.0,8.0,8.0,24.0,block,3,[Ta][Tr][R],8.0,8.0,8.0,0.0,3,8,1.0,1.0,1.0,0.0,8.0,8.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1838,0.0,10.0,8.0,8.0,26.0,block,3,[Ta][Tr][R],8.0,10.0,8.0,0.0,3,10,1.0,1.0,1.0,0.0,8.0,10.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1839,0.0,12.0,8.0,8.0,28.0,block,3,[Ta][Tr][R],8.0,12.0,8.0,0.0,3,12,1.0,1.0,1.0,0.0,8.0,12.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1840,0.0,4.0,10.0,8.0,22.0,block,3,[Ta][Tr][R],8.0,4.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,8.0,4.0,10.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1841,0.0,6.0,10.0,8.0,24.0,block,3,[Ta][Tr][R],8.0,6.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,8.0,6.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1842,0.0,8.0,10.0,8.0,26.0,block,3,[Ta][Tr][R],8.0,8.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,8.0,8.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1843,0.0,10.0,10.0,8.0,28.0,block,3,[Ta][Tr][R],8.0,10.0,10.0,0.0,3,10,1.0,1.0,1.0,0.0,8.0,10.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1844,0.0,12.0,10.0,8.0,30.0,block,3,[Ta][Tr][R],8.0,12.0,10.0,0.0,3,12,1.0,1.0,1.0,0.0,8.0,12.0,10.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1845,0.0,4.0,12.0,8.0,24.0,block,3,[Ta][Tr][R],8.0,4.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,8.0,4.0,12.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1846,0.0,6.0,12.0,8.0,26.0,block,3,[Ta][Tr][R],8.0,6.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,8.0,6.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1847,0.0,8.0,12.0,8.0,28.0,block,3,[Ta][Tr][R],8.0,8.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,8.0,8.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1848,0.0,10.0,12.0,8.0,30.0,block,3,[Ta][Tr][R],8.0,10.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,8.0,10.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1849,0.0,12.0,12.0,8.0,32.0,block,3,[Ta][Tr][R],8.0,12.0,12.0,0.0,3,12,1.0,1.0,1.0,0.0,8.0,12.0,12.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R]
1850,0.0,4.0,4.0,10.0,18.0,block,3,[Ta][Tr][R],10.0,4.0,4.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,4.0,4.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1851,0.0,6.0,4.0,10.0,20.0,block,3,[Ta][Tr][R],10.0,6.0,4.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,6.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1852,0.0,8.0,4.0,10.0,22.0,block,3,[Ta][Tr][R],10.0,8.0,4.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,8.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1853,0.0,10.0,4.0,10.0,24.0,block,3,[Ta][Tr][R],10.0,10.0,4.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,10.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1854,0.0,12.0,4.0,10.0,26.0,block,3,[Ta][Tr][R],10.0,12.0,4.0,0.0,3,12,1.0,1.0,1.0,0.0,10.0,12.0,4.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1855,0.0,4.0,6.0,10.0,20.0,block,3,[Ta][Tr][R],10.0,4.0,6.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,4.0,6.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1856,0.0,6.0,6.0,10.0,22.0,block,3,[Ta][Tr][R],10.0,6.0,6.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,6.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1857,0.0,8.0,6.0,10.0,24.0,block,3,[Ta][Tr][R],10.0,8.0,6.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,8.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1858,0.0,10.0,6.0,10.0,26.0,block,3,[Ta][Tr][R],10.0,10.0,6.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,10.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1859,0.0,12.0,6.0,10.0,28.0,block,3,[Ta][Tr][R],10.0,12.0,6.0,0.0,3,12,1.0,1.0,1.0,0.0,10.0,12.0,6.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1860,0.0,4.0,8.0,10.0,22.0,block,3,[Ta][Tr][R],10.0,4.0,8.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,4.0,8.0,0.0,[Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1861,0.0,6.0,8.0,10.0,24.0,block,3,[Ta][Tr][R],10.0,6.0,8.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,6.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
1862,0.0,8.0,8.0,10.0,26.0,block,3,[Ta][Tr][R],10.0,8.0,8.0,0.0,3,10,1.0,1.0,1.0,0.0,10.0,8.0,8.0,0.0,[Ta][Ta][Ta][Ta][Ta][Ta][Ta][Ta][Tr][Tr][Tr][Tr][Tr][Tr][Tr][Tr][R][R][R][R][R][R][R][R][R][R]
